Customer Name,Ticket #,Effective Date,Commodity Type,Commodity Name,Material Name,Material Code,Cost,Net Weight,Reported Um,Cost/UM,Adjustments,Adjustments Description,Price Cost/UM,Price UM,Carrier Name,Supplier Type,Vendor Class,Location Name,Address 1,Address 2,City,State,Zip,Notes,Account Manager,Yard Name
EPI (Terry),17498,2026-03-02T09:46:53.34-06:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,58.9300,480,LBS,0.12277083333333333333,0,,275.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),17498,2026-03-02T09:46:53.34-06:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,41.7400,340,LBS,0.12276470588235294118,0,,275.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),17145,2026-02-19T08:49:34.775-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,171.2100,1180,LBS,0.14509322033898305085,0,,325.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),22992,2026-06-11T13:14:30.305-05:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,88.2100,1040,LBS,0.08481730769230769231,0,,190.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),17145,2026-02-19T08:49:34.775-06:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,112.9500,920,LBS,0.12277173913043478261,0,,275.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),17145,2026-02-19T08:49:34.775-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,83.5700,576,LBS,0.14508680555555555556,144,144lbs Unsorted,325.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),17145,2026-02-19T08:49:34.775-06:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,17.6800,144,LBS,0.12277777777777777778,0,,275.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16817,2026-02-12T08:39:42.421-06:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,256.1400,2250,LBS,0.11384000000000000000,0,,255.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16817,2026-02-12T08:39:42.421-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,160.5400,1240,LBS,0.12946774193548387097,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16817,2026-02-12T08:39:42.421-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,121.7000,940,LBS,0.12946808510638297872,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16817,2026-02-12T08:39:42.421-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,113.9300,880,LBS,0.12946590909090909091,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16817,2026-02-12T08:39:42.421-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,-104.8700,-810,LBS,0.12946913580246913580,2250,2250lbs Unsorted,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16573,2026-02-04T13:16:05.396-06:00[America/Chicago],NON_FERROUS,STAINLESS STEEL TIER 1,304 STAINLESS SOLIDS,NISS300,105.0000,420,LBS,0.25000000000000000000,0,,0.2500,LBS,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16573,2026-02-04T13:16:05.396-06:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,221.3000,1944,LBS,0.11383744855967078189,0,,255.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16573,2026-02-04T13:16:05.396-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,191.6100,1480,LBS,0.12946621621621621622,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16573,2026-02-04T13:16:05.396-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,111.3400,860,LBS,0.12946511627906976744,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16573,2026-02-04T13:16:05.396-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,106.1600,820,LBS,0.12946341463414634146,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16573,2026-02-04T13:16:05.396-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,95.8000,740,LBS,0.12945945945945945946,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16573,2026-02-04T13:16:05.396-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,-181.7700,-1404,LBS,0.12946581196581196581,1944,1944lbs Unsorted,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16318,2026-01-26T13:36:12.95-06:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,154.8200,1360,LBS,0.11383823529411764706,0,,255.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16318,2026-01-26T13:36:12.95-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,93.2100,720,LBS,0.12945833333333333333,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16318,2026-01-26T13:36:12.95-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,85.4500,660,LBS,0.12946969696969696970,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16318,2026-01-26T13:36:12.95-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,80.2700,620,LBS,0.12946774193548387097,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16318,2026-01-26T13:36:12.95-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,-38.8400,-300,LBS,0.12946666666666666667,1360,1360lbs Unsorted,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16161,2026-01-20T10:41:02.59-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,222.6800,1720,LBS,0.12946511627906976744,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16161,2026-01-20T10:41:02.59-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,129.4600,1000,LBS,0.12946000000000000000,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16161,2026-01-20T10:41:02.59-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,106.1600,820,LBS,0.12946341463414634146,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),16161,2026-01-20T10:41:02.59-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,103.5700,800,LBS,0.12946250000000000000,0,,290.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),15836,2026-01-08T15:44:47.629-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,81.9600,720,LBS,0.11383333333333333333,0,,255.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),15836,2026-01-08T15:44:47.629-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,79.6900,700,LBS,0.11384285714285714286,0,,255.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
EPI (Terry),15836,2026-01-08T15:44:47.629-06:00[America/Chicago],FERROUS,STEEL,BUSHELING,Indbush,77.4100,680,LBS,0.11383823529411764706,0,,255.0000,GT,,Retail,,,,,,,,,Alexus Thomas,Merrillville Metal Recycling
Joe Krzyzanowski,22099,2026-05-28T09:05:42.896-05:00[America/Chicago],FERROUS,STEEL,CLEAN SHEET,CLSHST,-33.1300,3380,LBS,-0.00980177514792899408,0,350$ Service Charge/Fee,210.0000,GT,,Retail,Retail-Preferred,Pickup,3700 S 800 W,,San Pierre,IN,46374,,Dayle Dodson,Merrillville Metal Recycling
Joe Krzyzanowski,22099,2026-05-28T09:05:42.896-05:00[America/Chicago],FERROUS,STEEL,CLEAN SHEET,CLSHST,379.3800,7780,LBS,0.04876349614395886889,0,350$ Service Charge/Fee,210.0000,GT,,Retail,Retail-Preferred,Pickup,3700 S 800 W,,San Pierre,IN,46374,,Dayle Dodson,Merrillville Metal Recycling
LOCAL 395 IRONWORKERS,18253,2026-03-18T12:15:59.258-05:00[America/Chicago],FERROUS,STEEL,PLATE & STRUCTUAL,INDP&S,480.9400,5670,LBS,0.08482186948853615520,5670,"20% Unsorted, 30% Unsorted",190.0000,GT,,Industrial,,LOCAL 395 IRONWORKERS,890 E 25th Ave,,Lake Station,IN,46405,,Pauline Samaniego,Merrillville Metal Recycling
LOCAL 395 IRONWORKERS,18253,2026-03-18T12:15:59.258-05:00[America/Chicago],FERROUS,STEEL,HEAVY MELT - UNPREPARED,UNPHMS,182.2500,2268,LBS,0.08035714285714285714,0,,180.0000,GT,,Industrial,,LOCAL 395 IRONWORKERS,890 E 25th Ave,,Lake Station,IN,46405,,Pauline Samaniego,Merrillville Metal Recycling
LOCAL 395 IRONWORKERS,18253,2026-03-18T12:15:59.258-05:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,303.7500,3402,LBS,0.08928571428571428571,0,,200.0000,GT,,Industrial,,LOCAL 395 IRONWORKERS,890 E 25th Ave,,Lake Station,IN,46405,,Pauline Samaniego,Merrillville Metal Recycling
Precision Cartridge,15655,2026-01-05T13:02:26.038-06:00[America/Chicago],NON_FERROUS,BRASS TIER 2,70/30 Brass Shells,7030BR,1189.1000,517,LBS,2.3000000000000000,0,,2.3000,LBS,,Industrial,," ",-,,,,,,Jim Laporte,Merrillville Metal Recycling
Precision Cartridge,15655,2026-01-05T13:02:26.038-06:00[America/Chicago],NON_FERROUS,BRASS TIER 2,70/30 Brass Shells,7030BR,1621.5000,705,LBS,2.3000000000000000,0,,2.3000,LBS,,Industrial,," ",-,,,,,,Jim Laporte,Merrillville Metal Recycling
"Skyway USA, Inc. ",16959,2026-02-16T11:07:44.905-06:00[America/Chicago],FERROUS,STEEL,SHEET IRON,SHIRST,305.2200,3180,LBS,0.09598113207547169811,0,,215.0000,GT,,Industrial,Manufacturing,Receivables,250 Assay St,Suite 500,Houston,TX,77044,,Robert Wallace,Merrillville Metal Recycling
Spina Electric,20042,2026-04-22T11:07:52.478-05:00[America/Chicago],FERROUS,STEEL,SHEET IRON,SHIRST,393.3000,17620,LBS,0.02232122587968217934,1360,1360lbs Unknown Deduction,50.0000,GT,,Industrial,Manufacturing,Spina Electric,10855 W 400 N,,"Michigan City ",IN,46360,,Robert Wallace,Merrillville Metal Recycling
William's Used Auto Parts,15571,2026-01-02T11:23:07.495-06:00[America/Chicago],FERROUS,STEEL,AUTO CAST,FEAUCST,951.7500,6580,LBS,0.14464285714285714286,0,,324.0000,GT,,Industrial,General Industrial," ",-,,,,,,Pauline Samaniego,Merrillville Metal Recycling
William's Used Auto Parts,19010,2026-04-02T11:50:48.812-05:00[America/Chicago],FERROUS,STEEL,AUTO CAST,FEAUCST,986.0000,5800,LBS,0.17000000000000000000,0,,340.0000,NT,,Industrial,General Industrial," ",3945 Sheffield Ave,,Hammond,IN,46327,,Pauline Samaniego,Merrillville Metal Recycling
William's Used Auto Parts,22477,2026-06-03T08:52:57.509-05:00[America/Chicago],FERROUS,STEEL,AUTO CAST,FEAUCST,348.8400,2052,LBS,0.17000000000000000000,0,,340.0000,NT,,Industrial,General Industrial," ",3945 Sheffield Ave,,Hammond,IN,46327,,Pauline Samaniego,Merrillville Metal Recycling
William's Used Auto Parts,22477,2026-06-03T08:52:57.509-05:00[America/Chicago],FERROUS,STEEL,AUTO CAST,FEAUCST,580.3800,3414,LBS,0.17000000000000000000,0,,340.0000,NT,,Industrial,General Industrial," ",3945 Sheffield Ave,,Hammond,IN,46327,,Pauline Samaniego,Merrillville Metal Recycling
William's Used Auto Parts,16224,2026-01-22T10:44:52.487-06:00[America/Chicago],NON_FERROUS,ALUMINUM,ALUMINUM CANS,AL00UBC,40.8000,68,LBS,0.60000000000000000000,0,,0.6000,LBS,,Industrial,General Industrial," ",3945 Sheffield Ave,,Hammond,IN,46327,,Pauline Samaniego,Merrillville Metal Recycling
William's Used Auto Parts,16224,2026-01-22T10:44:52.487-06:00[America/Chicago],FERROUS,STEEL,AUTO CAST,FEAUCST,823.6600,5000,LBS,0.16473200000000000000,0,,369.0000,GT,,Industrial,General Industrial," ",3945 Sheffield Ave,,Hammond,IN,46327,,Pauline Samaniego,Merrillville Metal Recycling
William's Used Auto Parts,17648,2026-03-04T11:11:13.382-06:00[America/Chicago],FERROUS,STEEL,AUTO CAST,FEAUCST,782.0000,4600,LBS,0.17000000000000000000,0,,340.0000,NT,,Industrial,General Industrial," ",3945 Sheffield Ave,,Hammond,IN,46327,,Pauline Samaniego,Merrillville Metal Recycling
William's Used Auto Parts,22477,2026-06-03T08:52:57.509-05:00[America/Chicago],FERROUS,STEEL,HEAVY MELT,INDHVYM,97.9900,878,LBS,0.11160592255125284738,0,,250.0000,GT,,Industrial,General Industrial," ",3945 Sheffield Ave,,Hammond,IN,46327,,Pauline Samaniego,Merrillville Metal Recycling
